id,citizen_id,broker_id,application_type,status,submission_date,documents,is_fraud,owner_name,owner_so,owner_address,ownership,chassis_number,engine_number,cubic_capacity,maker_name,model_name,date_of_registration,registration_valid_upto,tax_valid_upto,fitness_status,vehicle_class,vehicle_description,fuel_type,emission_norm,seat_capacity,vehicle_color,insurance_details,insurance_valid_upto,pucc_no,pucc_valid_upto,registering_authority,registration_number
69,371,81,Transfer,Rejected,2025-05-24,"aadhaar,pan,etc",False,Triya Krishna,Shivansh Kakar,"75
Sharma Circle
Belgaum 114168",Single,80566876990496252,8525922461,1191 CC,Maruti Suzuki,Polo,2020-07-21,2024-07-18,2022-06-13,Expired,LMV,Truck,Diesel,BS4,5,Red,Kala-Acharya,2021-02-18,7208076951,2025-04-14,Kirari Suleman Nagar,TN32CH3005
70,516,49,Transfer,Rejected,2025-08-24,"aadhaar,pan,etc",False,Bishakha Bhatti,Orinder Pandey,"244, Behl Marg
Shimoga-412648",Single,63426605079403749,5092549225,1523 CC,Maruti Suzuki,Innova,2022-12-01,2023-09-14,2020-08-31,Valid,HMV,Truck,Diesel,BS6,3,Blue,Krishnan Ltd,2020-10-30,9864008550,2021-06-30,Udaipur,TN13CH2999
71,481,10,Renewal,Pending,2025-06-01,"aadhaar,pan,etc",False,Jhalak Chakrabarti,Udyati Singhal,"H.No. 038
Suri Street
Varanasi 487915",Partner,92168053264159556,4870768027,1015 CC,Tata Motors,Innova,2025-04-24,2024-12-23,2022-03-02,Valid,LMV,Motorcycle,Diesel,BS4,7,Black,"Nagar, Dalal and Luthra",2022-01-31,8393717083,2025-09-01,Bellary,TN19CH6448
72,21,4,New Registration,Pending,2025-01-13,"aadhaar,pan,etc",False,Unnati Manda,Chatresh Chauhan,"960, Varty Marg, Bangalore-858823",Single,82047991551287087,7825207229,1280 CC,Volkswagen,i10,2024-08-01,2023-09-23,2022-07-09,Expired,HMV,Motorcycle,Electric,BS6,9,Black,Sha Group,2024-07-11,1843247013,2023-03-18,Darbhanga,TN55CH4838
73,626,32,Renewal,Pending,2025-09-03,"aadhaar,pan,etc",False,Henry Rege,Teerth More,"H.No. 979, Desai Nagar
Parbhani-861903",Single,77624086642400346,1812239537,1504 CC,Ford,City,2021-11-08,2025-08-07,2021-03-22,Valid,MCV,Motorcycle,CNG,BS4,5,Black,Khanna and Sons,2020-02-06,5540120794,2023-01-18,Silchar,TN59CH2750
74,820,16,Renewal,Approved,2025-05-07,"aadhaar,pan,etc",False,Sai Warrior,Samarth Bakshi,"H.No. 78
Zachariah Nagar
Bijapur-564165",Partner,22925824998689996,6870034929,1883 CC,Ford,Polo,2021-06-03,2021-06-19,2023-07-22,Valid,LMV,Motorcycle,Diesel,BS4,8,White,Tara Group,2023-03-24,3321785015,2021-01-22,Tinsukia,TN75CH9644
75,950,97,Renewal,Pending,2025-01-29,"aadhaar,pan,etc",False,Saksham Khurana,Bishakha Chakrabarti,"43/28
Dar Circle
Tinsukia 512564",Single,55154355067304668,8394565889,1419 CC,Ford,Figo,2023-06-18,2020-05-11,2023-09-13,Expired,HCV,Bus,Diesel,BS4,7,Silver,"Thaker, Madan and Misra",2021-02-25,9236062798,2022-03-03,Gandhinagar,TN79CH5760
76,213,88,Renewal,Rejected,2025-07-09,"aadhaar,pan,etc",False,Siddharth Shankar,Kamala Suri,"H.No. 01, Mahal Street, Kochi-768357",Single,44515087832109266,7819200741,1730 CC,Tata Motors,City,2023-07-12,2021-01-21,2020-12-12,Expired,LMV,Bus,Diesel,BS6,8,Grey,Bhatia-Rajagopalan,2023-07-01,6246249852,2020-03-23,Malegaon,TN96CH7262
77,408,39,Transfer,Approved,2025-09-06,"aadhaar,pan,etc",False,Samesh Sathe,Arunima Mishra,"H.No. 36, Hegde Path, Tezpur-023460",Single,23692682908203174,2634566718,1694 CC,Maruti Suzuki,City,2022-11-26,2024-08-18,2020-11-19,Expired,MCV,Truck,Electric,BS4,4,Red,"Kota, Johal and Kalla",2021-08-18,8666469027,2021-07-30,Rajahmundry,TN10CH5858
78,635,30,Transfer,Pending,2025-02-10,"aadhaar,pan,etc",False,Praneel Badal,Riya Walla,"022
Nair Nagar, Jalna-295572",Partner,47160458636370964,6411913280,1302 CC,Tata Motors,Swift,2021-03-12,2022-12-16,2024-08-11,Expired,HMV,Truck,Diesel,BS4,3,White,"Ray, Batta and De",2023-12-03,3117947343,2022-06-07,Loni,TN94CH6280
79,491,94,New Registration,Pending,2025-09-03,"aadhaar,pan,etc",True,Eesha Rastogi,Faqid Saini,"06/87
Bhasin Path, Firozabad 888953",Partner,51583328088178904,5656254021,1208 CC,Toyota,Innova,2020-12-23,2020-03-24,2024-04-01,Valid,MCV,Truck,Diesel,BS6,7,Red,Dhaliwal-Panchal,2023-10-16,3638450998,2021-11-13,Haridwar,TN93CH2937
80,851,24,Renewal,Approved,2025-04-28,"aadhaar,pan,etc",False,Gaurav Tank,Chatura Kapadia,"56/005
Som Path, Bhopal-370814",Partner,75726904335850035,9987726396,1186 CC,Ford,i10,2020-11-18,2020-11-27,2025-09-26,Expired,LMV,Truck,Electric,BS4,8,Silver,More PLC,2020-12-18,9155304269,2025-08-17,Sambhal,TN64CH3159
81,631,15,Transfer,Rejected,2025-02-11,"aadhaar,pan,etc",False,Mahika Babu,Xavier Bhardwaj,"60/419
Balakrishnan, Rajkot-162678",Single,67931352082850471,7153591752,833 CC,Volkswagen,Polo,2024-12-03,2021-08-04,2022-08-09,Expired,LMV,Motorcycle,Petrol,BS4,9,White,"Bhat, Kamdar and Bhatia",2020-05-15,7353218583,2020-10-18,Bhusawal,TN44CH4688
82,31,78,Renewal,Approved,2025-06-23,"aadhaar,pan,etc",False,Yagnesh Chopra,Saksham Kala,"28
Ghose Path
Kochi 924589",Partner,78025942651189919,4237024311,1444 CC,Hyundai,Polo,2022-07-13,2024-01-01,2024-03-25,Expired,HCV,Motorcycle,Petrol,BS6,6,Black,Badami-Anand,2023-01-09,6011567369,2024-01-24,Bellary,TN11CH8148
83,324,80,Renewal,Approved,2025-03-15,"aadhaar,pan,etc",False,Nachiket Vohra,Vinaya Choudhry,"H.No. 29, Bhalla
Bihar Sharif-689047",Partner,139614288149452,9731697784,1518 CC,Hyundai,i10,2022-01-21,2025-06-16,2024-12-08,Valid,HMV,Car,Electric,BS4,8,White,Patil Inc,2020-05-26,8323802784,2023-06-28,Hajipur,TN67CH9415
84,872,16,Transfer,Pending,2025-09-11,"aadhaar,pan,etc",False,Anay Padmanabhan,Damini Sarna,"H.No. 472, Mani Path
Panipat 021029",Partner,6193188969602104,5895467831,1933 CC,Tata Motors,Innova,2025-06-09,2023-12-16,2024-12-06,Valid,LMV,Truck,Electric,BS6,4,Blue,Varty-Char,2020-05-23,1858571184,2020-01-18,Bokaro,TN96CH5374
85,638,86,Transfer,Rejected,2025-09-16,"aadhaar,pan,etc",False,Sanaya Sandhu,Hemal Samra,"384
Borra Circle
Katihar 135979",Single,38848114126505473,6878102931,1112 CC,Honda,Innova,2021-02-12,2020-08-18,2024-10-25,Valid,MCV,Car,CNG,BS6,6,Red,"Dani, Patla and Dass",2021-08-20,247820085,2024-09-06,Maheshtala,TN95CH3046
86,234,84,Renewal,Pending,2025-07-30,"aadhaar,pan,etc",False,David Varkey,Aachal Kohli,"126, Divan
Bongaigaon 562143",Partner,98185577026714064,817570573,1526 CC,Ford,Figo,2020-08-24,2023-11-18,2021-08-17,Expired,LMV,Bus,Electric,BS4,2,Blue,Seshadri Inc,2022-12-05,8514525304,2022-09-18,Shimoga,TN21CH1754
87,801,50,Transfer,Pending,2025-07-05,"aadhaar,pan,etc",False,Bina Sharma,Sachi Gokhale,"741, Hans Street, Rewa 951828",Single,98745787789735610,7676553463,1836 CC,Toyota,City,2024-07-01,2025-02-03,2021-12-23,Expired,HCV,Car,Petrol,BS4,4,White,Ray-Shetty,2025-09-23,4157008769,2024-12-11,Durg,TN41CH3636
88,401,29,Transfer,Rejected,2025-01-26,"aadhaar,pan,etc",True,Wishi Bora,Shivansh Thakur,"H.No. 230
Dutt Zila
Udupi-613847",Single,85620363660449656,8151495819,1339 CC,Honda,Nexon,2020-02-01,2020-07-03,2021-11-12,Valid,HCV,Truck,Diesel,BS6,3,Silver,Comar-Patla,2024-03-20,5855846655,2022-03-21,Jalgaon,TN17CH5328
89,849,17,Transfer,Rejected,2025-02-20,"aadhaar,pan,etc",False,Aachal Andra,Gaurangi Raman,"458
Nadkarni Circle, Hosur 621557",Single,23337064119834035,4755139698,1675 CC,Ford,Swift,2024-04-08,2022-11-13,2022-08-06,Valid,MCV,Bus,Petrol,BS4,9,White,Vasa PLC,2025-09-27,787292605,2020-05-14,Udupi,TN88CH9085
90,462,72,Transfer,Rejected,2025-02-21,"aadhaar,pan,etc",False,Bhavini Chadha,Zansi Mani,"128
Prashad Nagar, Hajipur 360782",Single,36097265999422672,7807016813,1167 CC,Toyota,Innova,2020-02-24,2021-06-21,2022-10-25,Valid,MCV,Bus,Petrol,BS4,3,Grey,Mitter-Suresh,2020-04-30,9750843481,2022-09-28,Moradabad,TN73CH8595
91,508,59,Transfer,Approved,2025-02-10,"aadhaar,pan,etc",False,Ekalinga Samra,Lavanya Chatterjee,"494
Thaker Path
Tinsukia 290702",Partner,37214832456966348,8548351596,981 CC,Toyota,City,2021-03-23,2023-04-05,2021-05-15,Expired,MCV,Motorcycle,Petrol,BS4,2,Black,Ranganathan-Dey,2024-08-20,4226173403,2020-08-30,Proddatur,TN46CH9491
92,793,37,New Registration,Pending,2025-03-11,"aadhaar,pan,etc",False,Zehaan Parsa,Lavanya Sabharwal,"01
Rao Street, Singrauli-393804",Single,16912232620621164,6491959510,1273 CC,Maruti Suzuki,City,2023-06-13,2023-12-26,2024-07-10,Expired,MCV,Motorcycle,Diesel,BS6,6,Black,Nagar-Singhal,2023-02-19,7670713026,2022-08-17,Indore,TN45CH2997
93,451,13,Transfer,Rejected,2025-04-30,"aadhaar,pan,etc",False,Watika Mukhopadhyay,Tanveer Malhotra,"283, Palla Ganj
Ozhukarai 783499",Partner,50616515497174962,3496022967,1566 CC,Volkswagen,Polo,2024-03-18,2024-03-17,2022-01-22,Valid,LMV,Truck,Diesel,BS6,5,Black,"Bhat, Zachariah and Yogi",2020-04-20,6955946469,2021-12-05,Jaunpur,TN80CH6905
94,252,91,Transfer,Pending,2025-03-19,"aadhaar,pan,etc",False,Nandini Gour,Krishna Lalla,"33
Edwin Zila, Kamarhati-978235",Single,8021538994012181,2408147595,1897 CC,Hyundai,Figo,2024-02-26,2025-04-21,2021-09-05,Valid,HCV,Motorcycle,CNG,BS6,2,Grey,Bali PLC,2025-01-25,5267836133,2024-10-14,Kurnool,TN39CH4705
95,275,83,Renewal,Rejected,2025-02-18,"aadhaar,pan,etc",False,Mekhala Ahluwalia,Zaid Sengupta,"456, Dyal Street
Muzaffarpur 885217",Partner,28066113752537940,5304173654,1735 CC,Hyundai,Figo,2022-01-03,2021-01-26,2025-06-14,Expired,LMV,Truck,Petrol,BS4,2,Black,"Sama, Khare and Subramanian",2023-11-30,9150873982,2023-03-08,Davanagere,TN25CH9087
96,464,6,New Registration,Approved,2025-04-18,"aadhaar,pan,etc",False,Shivansh Narain,Harinakshi Dada,"783
Nagar Road, Silchar 053568",Partner,85759233041688154,6250447629,1318 CC,Maruti Suzuki,Figo,2021-03-16,2022-11-26,2021-02-20,Expired,MCV,Car,Electric,BS4,2,Blue,Prasad-Peri,2021-09-27,7386580565,2022-04-09,Dehri,TN60CH2164
97,142,18,Renewal,Rejected,2025-04-01,"aadhaar,pan,etc",False,Bhavini Madan,Falan Shroff,"H.No. 661
Trivedi Circle, Fatehpur-895276",Partner,33996563936662284,9154780473,942 CC,Ford,Figo,2025-04-13,2020-07-06,2020-06-07,Valid,HCV,Motorcycle,CNG,BS4,8,Red,Parmar-Keer,2022-03-15,1681091342,2023-04-22,Tinsukia,TN94CH3170
98,884,78,New Registration,Rejected,2025-01-24,"aadhaar,pan,etc",False,Chaaya Kala,Vamakshi Sanghvi,"10/834, Dutta Zila, Chapra 522055",Single,19011128599694958,7710757156,1013 CC,Maruti Suzuki,Swift,2021-12-31,2023-04-01,2024-03-23,Expired,HMV,Truck,Diesel,BS4,4,Blue,"Sarma, Kapur and Madan",2020-12-11,7973192715,2020-05-18,Dibrugarh,TN86CH6139
99,665,17,Renewal,Pending,2025-04-29,"aadhaar,pan,etc",True,Chaitaly Kaul,Lakshmi Sidhu,"374, Pingle, Akola-760008",Partner,84346896949886880,7905878638,1748 CC,Toyota,Polo,2024-09-17,2020-06-13,2021-01-04,Valid,HCV,Bus,Petrol,BS4,6,White,Sen-Kothari,2024-02-20,8099894071,2021-07-25,Tinsukia,TN66CH3602
100,935,81,Renewal,Approved,2025-03-01,"aadhaar,pan,etc",False,Tripti Guha,Yagnesh Bains,"481, Natarajan Road, Sonipat-992619",Single,23828244493907674,1414013405,1548 CC,Toyota,Innova,2023-07-02,2020-05-12,2022-02-17,Expired,MCV,Truck,Petrol,BS4,5,Black,"Chaudhry, Palan and Menon",2023-01-12,4906930224,2020-03-22,Jalandhar,TN92CH3734
101,837,70,Transfer,Approved,2025-09-25,"aadhaar,pan,etc",False,Kiaan Vasa,Jeevika Sawhney,"H.No. 85
Bahri Ganj
Howrah 919625",Single,88558333790554186,3624012368,1258 CC,Honda,City,2023-07-15,2024-09-06,2020-05-08,Expired,MCV,Motorcycle,CNG,BS6,7,Black,Shukla-Reddy,2023-10-22,4348634937,2020-08-18,Guntur,TN36CH9308
102,533,80,Transfer,Approved,2025-09-16,"aadhaar,pan,etc",False,Ishwar Ben,Bachittar Sama,"H.No. 16
Raj Path
Pudukkottai-598188",Single,20742755518852841,9041443613,1199 CC,Maruti Suzuki,Innova,2025-05-10,2022-01-13,2025-09-15,Expired,HCV,Truck,CNG,BS4,6,Blue,Manne and Sons,2024-07-12,6075183548,2023-01-07,Amroha,TN55CH4396
103,331,87,New Registration,Pending,2025-02-13,"aadhaar,pan,etc",False,Tanvi Tandon,Raghav Parmar,"01/68
Pant Zila, Ranchi 458954",Partner,38652257483229851,8573099737,957 CC,Maruti Suzuki,City,2023-03-02,2020-01-22,2022-01-11,Valid,HMV,Bus,Diesel,BS4,7,Blue,"Merchant, Kara and Goyal",2021-01-02,3490400466,2020-10-05,Hospet,TN15CH1603
104,184,96,New Registration,Pending,2025-01-14,"aadhaar,pan,etc",True,Gagan Suri,Hritik Sinha,"11/93
Bajwa Road
Ludhiana-977931",Single,43481574594448496,4471497495,1393 CC,Hyundai,Innova,2020-03-10,2025-05-19,2024-10-05,Expired,MCV,Truck,Electric,BS6,7,Silver,Mane Inc,2024-10-23,8810601379,2020-02-22,Meerut,TN57CH5657
105,439,94,Renewal,Approved,2025-01-21,"aadhaar,pan,etc",False,Kala Rajagopalan,Panini Parikh,"20/611
Oza Path, Thiruvananthapuram 535323",Partner,61171188421431970,6667049217,1245 CC,Ford,i10,2020-10-29,2024-11-05,2021-03-05,Valid,MCV,Car,CNG,BS4,2,White,"Khanna, Menon and Parsa",2023-03-10,4645022170,2024-07-24,Dehradun,TN13CH7694
106,640,27,New Registration,Pending,2025-09-28,"aadhaar,pan,etc",False,Yamini Agarwal,Vrinda Panchal,"H.No. 17
Hans Chowk, Amravati 150016",Partner,8837901659365259,2875274770,1925 CC,Hyundai,Nexon,2023-03-02,2020-05-14,2025-01-25,Expired,MCV,Car,CNG,BS4,8,Red,Bora LLC,2023-10-24,1984051737,2020-06-20,Dewas,TN26CH9889
107,846,82,Transfer,Rejected,2025-06-28,"aadhaar,pan,etc",False,Zansi Vig,Zarna Murthy,"546, Varty Street, Morbi-461382",Single,24944117666558277,6328407539,1782 CC,Tata Motors,City,2022-11-19,2021-12-23,2022-01-01,Expired,LMV,Car,Diesel,BS4,4,Red,Sen PLC,2022-01-24,6730323,2023-03-30,Tirunelveli,TN89CH7437
108,544,13,New Registration,Rejected,2025-08-30,"aadhaar,pan,etc",False,Fitan Dey,Suhani Ravel,"744
Dutt Chowk, Raichur-376066",Partner,21776532954589467,8213078454,1560 CC,Hyundai,Figo,2025-09-15,2025-09-23,2023-02-20,Expired,MCV,Bus,Electric,BS4,9,Grey,Rajagopal LLC,2020-04-21,2278182399,2023-04-13,Nashik,TN87CH6927
109,263,9,Renewal,Pending,2025-09-26,"aadhaar,pan,etc",False,Ucchal Gandhi,Madhavi Pau,"03, Purohit Circle
Kadapa-824421",Partner,9256257470087702,3321279227,1200 CC,Toyota,City,2023-12-01,2025-06-23,2021-02-19,Expired,HCV,Bus,CNG,BS6,7,White,"Soman, Dayal and Gupta",2020-09-02,5231884135,2024-09-25,Narasaraopet,TN51CH1933
110,466,55,Renewal,Pending,2025-01-16,"aadhaar,pan,etc",False,Abhiram Deshmukh,Aashi Dasgupta,"25/170, Jain Chowk, Shivpuri-872138",Single,86147800324706700,3044051725,1331 CC,Tata Motors,Polo,2024-04-19,2024-11-13,2020-02-18,Valid,HCV,Motorcycle,CNG,BS6,2,Grey,"Narang, Bedi and Khurana",2022-12-29,6501101216,2023-01-27,Patna,TN24CH4991
111,419,98,Transfer,Rejected,2025-07-08,"aadhaar,pan,etc",False,Ira Agarwal,Jairaj Varty,"75
Krishnan Marg, Saharanpur 566691",Single,13990417489632166,7662217409,1088 CC,Maruti Suzuki,Innova,2023-08-10,2022-08-18,2022-07-23,Expired,LMV,Bus,Electric,BS6,6,Blue,"Korpal, Kalla and Saini",2023-02-09,5980711444,2020-02-15,Agra,TN71CH2795
112,695,5,Renewal,Rejected,2025-02-12,"aadhaar,pan,etc",False,Anirudh Khanna,Leela Nadkarni,"29/56
Palan Ganj
Karawal Nagar 834923",Partner,75811013376919609,1652933262,1502 CC,Volkswagen,City,2024-08-10,2023-06-25,2022-07-06,Expired,MCV,Truck,Diesel,BS6,8,Red,Kamdar-Bath,2024-01-29,3058479927,2020-04-15,Satara,TN74CH6931
113,503,45,Renewal,Pending,2025-02-22,"aadhaar,pan,etc",False,Advaith Atwal,Ekiya Rattan,"96
Sood Zila
Mira-Bhayandar 064032",Single,55827278396002658,1357826251,1718 CC,Volkswagen,Swift,2025-02-15,2024-08-10,2025-03-28,Valid,HMV,Truck,Diesel,BS4,8,Silver,Garde-Kota,2021-11-24,7589283183,2021-05-22,Gopalpur,TN24CH4178
114,31,93,New Registration,Approved,2025-08-15,"aadhaar,pan,etc",False,Megha Khurana,Hemal Jani,"96/18, Dada Circle, Shimla 108597",Partner,56217575431776812,8670175926,1578 CC,Toyota,City,2022-10-02,2021-09-04,2025-04-06,Expired,MCV,Car,Electric,BS6,8,Red,Bera and Sons,2025-02-09,1709454535,2025-03-18,Ambarnath,TN83CH5005
115,401,34,New Registration,Approved,2025-05-09,"aadhaar,pan,etc",True,Rayaan Din,Max Nagy,"03/829, Bhavsar Ganj
Anantapuram 453038",Partner,85530440469082934,1841069338,1396 CC,Maruti Suzuki,Nexon,2020-07-06,2022-01-07,2024-12-02,Valid,HCV,Truck,Electric,BS6,6,Silver,Char PLC,2025-05-19,8512484378,2020-07-04,Anantapuram,TN45CH8643
116,411,70,Transfer,Rejected,2025-08-23,"aadhaar,pan,etc",False,Xavier Bhatnagar,Hardik Sehgal,"05
Sankaran Marg
Surendranagar Dudhrej 574708",Single,19651903390480889,1620168802,1040 CC,Hyundai,Swift,2023-08-04,2021-12-18,2021-08-24,Valid,HCV,Car,Electric,BS4,6,White,"Dhar, Chakrabarti and Biswas",2022-02-01,2275955848,2020-04-07,Muzaffarnagar,TN49CH5767
117,709,59,Transfer,Approved,2025-04-04,"aadhaar,pan,etc",False,Dominic Cheema,Veer Chadha,"H.No. 87, Kurian Road
Hajipur-421258",Partner,39937277387616676,5234787259,1849 CC,Tata Motors,Figo,2025-05-25,2021-02-19,2020-04-22,Valid,LMV,Motorcycle,Electric,BS4,3,Red,Bhattacharyya-Magar,2021-05-22,1290115013,2023-10-06,Kishanganj,TN35CH2790
118,471,40,New Registration,Rejected,2025-03-01,"aadhaar,pan,etc",False,Charles Mammen,Utkarsh Kuruvilla,"H.No. 89
Guha Zila
Orai-339019",Single,23117523505716768,9461686429,1633 CC,Toyota,Swift,2024-07-17,2025-09-15,2022-12-30,Valid,LMV,Car,Petrol,BS4,7,Red,"Madan, Mannan and Rajan",2021-06-17,6394217631,2020-02-13,Karawal Nagar,TN66CH6682
119,921,56,Renewal,Pending,2025-05-02,"aadhaar,pan,etc",True,Gagan Deol,Girindra Mohanty,"32, Nagar Chowk
Tadipatri 319506",Partner,34960836043401276,7243912777,1874 CC,Volkswagen,Innova,2023-11-30,2020-08-26,2025-04-25,Valid,MCV,Bus,Diesel,BS4,4,Grey,Chadha Ltd,2025-04-05,7604552073,2024-06-26,Ujjain,TN63CH4445
120,607,50,New Registration,Rejected,2025-08-06,"aadhaar,pan,etc",False,Teerth Sethi,Janya Shroff,"H.No. 529
Rau Marg, Alwar-918028",Partner,63455110460106229,5415547886,1917 CC,Tata Motors,Polo,2022-03-16,2022-08-20,2025-09-10,Expired,HCV,Truck,Diesel,BS6,3,Black,"Keer, Natarajan and Ram",2022-11-23,5964808726,2021-12-05,Moradabad,TN73CH6648
121,692,12,New Registration,Pending,2025-04-30,"aadhaar,pan,etc",False,Wyatt Barad,Indali Shroff,"32
Bhatti Road, Ranchi 532157",Partner,67912105492144996,2710938114,1466 CC,Honda,Innova,2024-01-10,2020-11-10,2025-05-23,Valid,LMV,Bus,Petrol,BS6,8,Red,"Acharya, Joshi and Lal",2023-08-03,7561220525,2025-08-17,Guntur,TN77CH9729
122,428,22,New Registration,Approved,2025-02-05,"aadhaar,pan,etc",False,Lopa Dara,Upadhriti Kant,"48/73, Gera Zila
Nagercoil-157299",Single,77760010845472989,8710995907,1585 CC,Hyundai,Nexon,2024-07-16,2024-06-10,2022-02-03,Expired,LMV,Car,CNG,BS4,8,Black,"Sachar, Srinivas and Grover",2024-01-23,9519882281,2022-04-21,Munger,TN21CH2693
123,460,82,Renewal,Approved,2025-08-12,"aadhaar,pan,etc",False,Netra Toor,Pushti Gade,"51/56, Chaudhary Chowk
Nashik 284082",Single,36970090058706735,7002833550,1186 CC,Volkswagen,Innova,2025-03-29,2024-02-23,2025-04-30,Expired,MCV,Bus,CNG,BS4,9,Silver,Lad-Wadhwa,2021-11-02,8122632984,2024-07-16,Bhalswa Jahangir Pur,TN84CH6554
124,827,8,Transfer,Rejected,2025-06-13,"aadhaar,pan,etc",False,Vasana Pandey,Jackson Tara,"506, Kalla Road, Mumbai 745466",Single,80251543617078735,3140608891,1051 CC,Tata Motors,City,2020-01-21,2021-05-04,2020-12-16,Expired,MCV,Bus,Petrol,BS6,2,White,"Sehgal, Mody and Sampath",2023-06-17,4406614449,2021-01-11,Thane,TN47CH6428
125,24,51,Renewal,Rejected,2025-07-07,"aadhaar,pan,etc",True,Nakul Mutti,Bishakha Dey,"09, Parmar Chowk, Panchkula-683924",Single,92981746645798925,8169634089,1123 CC,Toyota,Polo,2024-12-16,2025-06-24,2020-03-27,Expired,HMV,Car,Electric,BS4,3,Grey,Raman Ltd,2022-07-10,460937250,2023-10-10,Kota,TN22CH4026
126,99,24,New Registration,Approved,2025-05-14,"aadhaar,pan,etc",False,Mahika Kala,Ekaraj Suresh,"41
Pandya Street, Raichur-163227",Partner,66705495626389660,6982282808,915 CC,Ford,Innova,2021-12-21,2022-08-16,2021-07-19,Valid,LMV,Truck,Diesel,BS4,6,Black,Bhargava and Sons,2023-11-15,2347063930,2023-06-19,Khandwa,TN23CH1510
127,540,33,Transfer,Rejected,2025-01-08,"aadhaar,pan,etc",False,Waida Wason,Forum Nath,"H.No. 126
Sandal Marg
Bidhannagar-388748",Partner,13029528290996926,3055422977,1775 CC,Toyota,Nexon,2024-12-31,2023-10-28,2022-06-17,Expired,LMV,Motorcycle,Electric,BS6,4,White,Mohanty-Purohit,2021-01-01,881526108,2022-05-08,Tirunelveli,TN21CH1492
128,801,40,Transfer,Pending,2025-07-17,"aadhaar,pan,etc",False,Bhavani Bhardwaj,Xiti Bhavsar,"H.No. 66, Mistry Road
Pondicherry-947251",Partner,6614711910262288,2624706557,1758 CC,Maruti Suzuki,Nexon,2025-03-17,2021-11-19,2023-03-23,Expired,HCV,Motorcycle,CNG,BS4,5,Silver,Lata-Magar,2024-09-15,9918103978,2022-10-03,Hajipur,TN41CH7658
129,165,72,Transfer,Rejected,2025-07-17,"aadhaar,pan,etc",False,Nachiket Kibe,Wridesh Samra,"06
Subramanian Zila, Muzaffarpur 844618",Single,24274015264170978,3971264103,1387 CC,Toyota,i10,2023-01-06,2021-05-30,2020-03-18,Valid,HCV,Truck,Diesel,BS6,3,Grey,"Bir, Bhatnagar and Gera",2021-06-15,3754690171,2024-12-16,Shivpuri,TN19CH4703
130,788,59,Transfer,Pending,2025-07-31,"aadhaar,pan,etc",False,Charvi Basak,Unnati Wason,"H.No. 65, Gokhale Chowk
Imphal-154287",Single,64222759180641474,6054685190,1383 CC,Ford,Nexon,2022-10-07,2020-05-10,2024-02-14,Valid,HMV,Car,Diesel,BS6,3,Silver,Srivastava Inc,2023-03-09,2940998594,2021-12-17,Hyderabad,TN43CH2552
131,865,88,Renewal,Rejected,2025-08-08,"aadhaar,pan,etc",False,Devansh Ray,Vrinda Arya,"70/759
Sabharwal Road
Malegaon-197066",Single,87090878054209546,8752399016,1517 CC,Ford,Polo,2021-11-21,2021-06-28,2023-06-03,Expired,MCV,Bus,Diesel,BS4,6,Black,Reddy-Gala,2020-03-13,3496928208,2021-11-26,Karawal Nagar,TN40CH6883
132,366,22,New Registration,Rejected,2025-03-21,"aadhaar,pan,etc",False,Jagrati Chandra,Devika Patel,"842, Hayer Nagar
Bhagalpur 042432",Single,78976405710748781,5686537694,1041 CC,Toyota,Figo,2021-05-18,2023-09-04,2022-06-19,Expired,HCV,Motorcycle,Diesel,BS4,4,Silver,Garde-Bawa,2022-10-13,2144645267,2022-12-06,Ujjain,TN46CH2223
133,832,65,Renewal,Approved,2025-08-12,"aadhaar,pan,etc",False,Yachana Morar,Raghav Ben,"615, Chakraborty Street
Begusarai 138716",Single,60863555156227647,5227420829,1751 CC,Honda,Nexon,2023-04-07,2022-12-26,2023-01-19,Expired,HCV,Bus,Diesel,BS4,7,Black,Hegde Ltd,2024-01-21,3354153194,2020-03-12,Bhatpara,TN52CH1265
134,828,45,Transfer,Pending,2025-04-17,"aadhaar,pan,etc",False,Kabir Mangal,Megha Hora,"91/87
Thakkar Marg
Gaya-947055",Single,69499995089983865,983787357,1554 CC,Ford,i10,2020-06-15,2020-09-06,2020-06-17,Expired,HCV,Car,CNG,BS4,3,Black,Bala-Wadhwa,2020-08-01,4502729259,2023-07-12,Aurangabad,TN85CH1313
135,601,94,Renewal,Approved,2025-09-25,"aadhaar,pan,etc",False,Lakshmi Bhalla,Dhriti Chandra,"360, Samra Street
Ratlam 324247",Partner,48336550951204513,7363418128,1693 CC,Volkswagen,Figo,2024-06-20,2020-08-02,2023-04-25,Valid,LMV,Bus,Petrol,BS6,4,White,Sangha-Sethi,2022-07-27,7353933460,2022-09-29,Haridwar,TN37CH8571
136,272,88,Renewal,Pending,2025-01-10,"aadhaar,pan,etc",False,Xalak Kashyap,Imaran Banerjee,"54, Thaker Ganj, Karnal 929908",Single,1892523526353478,2174458350,1900 CC,Honda,Innova,2022-04-27,2025-04-03,2025-07-29,Expired,LMV,Car,Diesel,BS6,9,Red,Tank Ltd,2021-03-23,4057102464,2021-11-28,Akola,TN14CH9185
